date,state,positive,negative,recovered,death,deathIncrease,negativeIncrease,positiveIncrease,total,posNeg,state_ch,state_en
3.18,SC,60,583,0,1,0,272,27,643,643,南卡罗来纳州,South Carolina
3.18,SD,11,551,0,1,1,0,0,912,562,南达科他州,South Dakota
3.18,TN,98,349,0,0,0,19,25,447,447,田纳西州,Tennessee
3.18,TX,83,1824,0,2,1,620,19,1907,1907,得克萨斯州,Texas
3.18,UT,63,131,0,0,0,0,12,194,194,犹他州,Utah
3.18,VA,77,1201,0,1,0,240,10,1278,1278,弗吉尼亚州,Virginia
3.18,VT,19,592,0,0,0,97,9,611,611,佛蒙特州,Vermont
3.18,WA,1414,31842,0,82,4,4474,174,33256,33256,华盛顿州,Washington
3.18,WI,106,1577,0,0,0,539,34,1683,1683,威斯康辛州（威斯康星州）,Wisconsin
3.18,WV,1,122,0,0,0,42,1,137,123,西弗吉尼亚州,Wst Virginia
3.18,WY,15,178,0,0,0,83,5,193,193,怀俄明州,Wyoming
3.19,AK,6,432,0,0,0,26,0,438,438,阿拉斯加州,Alaska
3.19,AL,68,28,0,0,0,0,22,96,96,阿拉巴马州,Alabama
3.19,AR,46,310,0,0,0,74,13,469,356,阿肯色州,Arkansas
3.19,AZ,44,175,0,0,0,27,16,349,219,亚利桑那州,Arizona
3.19,CA,924,8787,0,18,5,806,313,9711,9711,加利福尼亚州,California
3.19,CO,216,2112,0,2,0,495,33,2328,2328,科罗拉多州,Colorado
3.19,CT,96,604,0,1,1,479,28,700,700,康涅狄格州,Connecticut
3.19,DE,30,36,0,0,0,0,5,66,66,特拉华州,Delaware
3.19,FL,390,1533,0,8,1,308,76,2942,1923,佛罗里达州,Florida
3.19,GA,287,1544,0,10,9,233,90,1831,1831,乔治亚州（佐治亚州）,Georgia
3.19,HI,16,93,0,0,0,0,2,109,109,夏威夷州,Hawaii
3.19,IA,38,83,0,0,0,0,9,121,121,爱荷华州（艾奥瓦州）（衣阿华州）,Iowa
3.19,ID,11,459,0,0,0,0,2,470,470,爱达荷州,Idaho
3.19,IL,422,2725,0,4,3,962,134,3147,3147,伊利诺斯州,Illinois
3.19,IN,56,324,0,2,0,170,17,380,380,印第安纳州,Indiana
3.19,KS,34,417,0,1,0,0,18,451,451,堪萨斯州,Kansas
3.19,KY,35,454,0,1,0,100,9,489,489,肯塔基州,Kentucky
3.19,LA,347,458,0,8,2,123,107,805,805,路易斯安那州,Louisiana
3.19,MA,229,2918,0,3,1,803,73,3147,3147,马萨诸塞州（麻省、麻州）,Massachusetts
3.19,MD,107,94,0,1,1,0,22,201,201,马里兰州,Maryland
3.19,ME,53,2004,0,0,0,334,10,2057,2057,缅因州,Maine
3.19,MI,3392,1785,0,3,3,570,479,5177,5177,密歇根州（密执安州）,Michigan
3.19,MN,89,2949,0,0,0,264,12,3038,3038,明尼苏达州,Minnesota
3.19,MO,24,308,0,1,1,55,11,332,332,密苏里州,Missouri
3.19,MS,50,552,0,0,0,73,16,602,602,密西西比州,Mississippi
3.19,MT,12,761,0,0,0,262,2,773,773,蒙大拿州,Montana
3.19,NC,97,2408,0,0,0,621,34,2505,2505,北卡罗来纳州,North Carolina
3.19,ND,15,493,0,0,0,225,9,508,508,北达科他州,North Dakota
3.19,NE,27,240,0,0,0,34,3,267,267,内布拉斯加州,Nebraska
3.19,NH,39,621,0,0,0,108,13,891,660,新罕布什尔州（新罕布夏州）,New Hampshire Hampshire
3.19,NJ,742,210,0,9,4,20,315,1026,952,新泽西州,New Jersey
3.19,NM,35,2762,0,0,0,436,7,2797,2797,新墨西哥州,New Mexico
3.19,NV,95,1626,0,1,0,1458,40,1721,1721,内华达州,Nevada
3.19,NY,4152,18132,0,12,0,5917,1770,22284,22284,纽约州,New York
3.19,OH,119,140,0,0,0,0,31,259,259,俄亥俄州,Ohio
3.19,OK,44,466,0,1,1,88,15,760,510,俄克拉荷马州,Oklahoma
3.19,OR,88,1329,0,3,0,211,13,1854,1417,俄勒冈州,Oregon
3.19,PA,185,1608,0,1,0,421,52,1793,1793,宾夕法尼亚州,Pennsylvania
3.19,RI,44,654,0,0,0,114,11,1032,698,罗得岛州（罗德岛州）,Rhode Island
3.19,SC,60,583,0,1,0,0,0,643,643,南卡罗来纳州,South Carolina
3.19,SD,11,551,0,1,0,0,0,947,562,南达科他州,South Dakota
3.19,TN,154,349,0,0,0,0,56,503,503,田纳西州,Tennessee
3.19,TX,143,2212,0,3,1,388,60,2355,2355,得克萨斯州,Texas
3.19,UT,78,1448,0,0,0,1317,15,1526,1526,犹他州,Utah
3.19,VA,94,1829,0,2,1,628,17,1923,1923,弗吉尼亚州,Virginia
3.19,VT,22,645,0,0,0,53,3,667,667,佛蒙特州,Vermont
3.19,WA,1563,36060,0,92,10,4218,149,37623,37623,华盛顿州,Washington
3.19,WI,155,2192,0,0,0,615,49,2347,2347,威斯康辛州（威斯康星州）,Wisconsin
3.19,WV,2,143,0,0,0,21,1,148,145,西弗吉尼亚州,Wst Virginia
3.19,WY,18,271,0,0,0,93,3,289,289,怀俄明州,Wyoming
3.2,AK,12,686,0,0,0,254,6,698,698,阿拉斯加州,Alaska
3.2,AL,81,28,0,0,0,0,13,109,109,阿拉巴马州,Alabama
3.2,AR,96,351,0,0,0,41,50,650,447,阿肯色州,Arkansas
3.2,AZ,65,211,0,0,0,36,21,377,276,亚利桑那州,Arizona
3.2,CA,1063,10424,0,20,2,1637,139,11487,11487,加利福尼亚州,California
3.2,CO,277,2675,0,3,1,563,61,2952,2952,科罗拉多州,Colorado
3.2,CT,194,604,0,3,2,0,98,798,798,康涅狄格州,Connecticut
3.2,DE,38,36,0,0,0,0,8,74,74,特拉华州,Delaware
3.2,FL,520,1870,0,10,2,337,130,3416,2390,佛罗里达州,Florida
3.2,GA,420,1966,0,13,3,422,133,2386,2386,乔治亚州（佐治亚州）,Georgia
3.2,HI,26,124,0,0,0,31,10,150,150,夏威夷州,Hawaii
3.2,IA,45,642,0,0,0,559,7,687,687,爱荷华州（艾奥瓦州）（衣阿华州）,Iowa
3.2,ID,23,590,0,0,0,131,12,613,613,爱达荷州,Idaho
3.2,IL,585,3696,0,5,1,971,163,4281,4281,伊利诺斯州,Illinois
3.2,IN,79,475,0,2,0,151,23,554,554,印第安纳州,Indiana
3.2,KS,44,417,0,1,0,0,10,461,461,堪萨斯州,Kansas
3.2,KY,47,592,0,1,0,138,12,639,639,肯塔基州,Kentucky
3.2,LA,473,568,0,12,4,110,126,1041,1041,路易斯安那州,Louisiana
3.2,MA,314,3795,0,5,2,877,85,4109,4109,马萨诸塞州（麻省、麻州）,Massachusetts
3.2,MD,149,94,0,1,0,0,42,243,243,马里兰州,Maryland
3.2,ME,57,2264,0,0,0,260,4,2321,2321,缅因州,Maine
3.2,MI,4027,2746,0,3,0,961,635,6773,6773,密歇根州（密执安州）,Michigan
3.2,MN,115,3741,0,0,0,792,26,3856,3856,明尼苏达州,Minnesota
3.2,MO,47,369,0,1,0,61,23,416,416,密苏里州,Missouri
3.2,MS,80,695,0,1,1,143,30,775,775,密西西比州,Mississippi
3.2,MT,16,931,0,0,0,170,4,947,947,蒙大拿州,Montana
3.2,NC,137,3096,0,0,0,688,40,3233,3233,北卡罗来纳州,North Carolina
3.2,ND,20,800,0,0,0,307,5,820,820,北达科他州,North Dakota
3.2,NE,32,240,0,0,0,0,5,272,272,内布拉斯加州,Nebraska
3.2,NH,44,745,0,0,0,124,5,1420,789,新罕布什尔州（新罕布夏州）,New Hampshire Hampshire
3.2,NJ,890,264,0,11,2,54,148,1240,1154,新泽西州,New Jersey
3.2,NM,43,3771,0,0,0,1009,8,3814,3814,新墨西哥州,New Mexico
3.2,NV,109,1992,0,1,0,366,14,2101,2101,内华达州,Nevada
3.2,NY,7102,25325,0,35,23,7193,2950,32427,32427,纽约州,New York
3.2,OH,169,140,0,1,1,0,50,309,309,俄亥俄州,Ohio
3.2,OK,49,538,0,1,0,72,5,961,587,俄克拉荷马州,Oklahoma
3.2,OR,114,2003,0,3,0,674,26,2550,2117,俄勒冈州,Oregon
3.2,PA,268,2574,0,1,0,966,83,2842,2842,宾夕法尼亚州,Pennsylvania
3.2,RI,54,800,0,0,0,146,10,994,854,罗得岛州（罗德岛州）,Rhode Island
3.2,SC,81,833,0,1,0,250,21,914,914,南卡罗来纳州,South Carolina
3.2,SD,14,663,0,1,0,112,3,947,677,南达科他州,South Dakota
3.2,TN,228,563,0,0,0,214,74,791,791,田纳西州,Tennessee
3.2,TX,194,5083,0,5,2,2871,51,5277,5277,得克萨斯州,Texas
3.2,UT,112,2035,0,0,0,587,34,2147,2147,犹他州,Utah
3.2,VA,114,2211,0,2,0,382,20,2325,2325,弗吉尼亚州,Virginia
3.2,VT,29,779,0,2,2,134,7,808,808,佛蒙特州,Vermont
3.2,WA,1804,39828,0,104,12,3768,241,41632,41632,华盛顿州,Washington
3.2,WI,206,3455,0,3,3,1263,51,3661,3661,威斯康辛州（威斯康星州）,Wisconsin
3.2,WV,7,219,0,0,0,76,5,239,226,西弗吉尼亚州,Wst Virginia
3.2,WY,19,331,0,0,0,60,1,350,350,怀俄明州,Wyoming
3.21,AK,14,758,0,0,0,72,2,772,772,阿拉斯加州,Alaska
3.21,AL,124,28,0,0,0,0,43,152,152,阿拉巴马州,Alabama
3.21,AR,118,567,0,0,0,216,22,839,685,阿肯色州,Arkansas
3.21,AZ,104,240,0,1,1,29,39,466,344,亚利桑那州,Arizona
3.21,CA,1279,11249,0,24,4,825,216,12528,12528,加利福尼亚州,California
3.21,CO,363,3317,0,4,1,642,86,3680,3680,科罗拉多州,Colorado
3.21,CT,194,2106,0,4,1,1502,0,2300,2300,康涅狄格州,Connecticut
3.21,DE,45,36,0,0,0,0,7,81,81,特拉华州,Delaware
3.21,FL,658,6579,0,12,2,4709,138,8239,7237,佛罗里达州,Florida
3.21,GA,507,2557,0,14,1,591,87,3064,3064,乔治亚州（佐治亚州）,Georgia
3.21,HI,37,124,0,0,0,0,11,161,161,夏威夷州,Hawaii
3.21,IA,68,1049,0,0,0,407,23,1117,1117,爱荷华州（艾奥瓦州）（衣阿华州）,Iowa
3.21,ID,31,880,0,0,0,290,8,911,911,爱达荷州,Idaho
3.21,IL,753,5488,0,6,1,1792,168,6241,6241,伊利诺斯州,Illinois
3.21,IN,126,707,0,4,2,232,47,833,833,印第安纳州,Indiana
3.21,KS,55,417,0,2,1,0,11,472,472,堪萨斯州,Kansas
3.21,KY,54,714,0,2,1,122,7,768,768,肯塔基州,Kentucky
3.21,LA,580,2180,0,16,4,1612,107,2760,2760,路易斯安那州,Louisiana
3.21,MA,426,4799,0,7,2,1004,112,5225,5225,马萨诸塞州（麻省、麻州）,Massachusetts
3.21,MD,190,94,0,2,1,0,41,284,284,马里兰州,Maryland
3.21,ME,73,2264,0,0,0,0,16,2337,2337,缅因州,Maine
3.21,MI,4543,3696,0,5,2,950,516,8239,8239,密歇根州（密执安州）,Michigan
3.21,MN,138,3952,0,1,1,211,23,4090,4090,明尼苏达州,Minnesota
3.21,MO,73,369,0,3,2,0,26,442,442,密苏里州,Missouri
3.21,MS,140,695,0,1,0,0,60,835,835,密西西比州,Mississippi
3.21,MT,20,1146,0,0,0,215,4,1166,1166,蒙大拿州,Montana
3.21,NC,184,5092,0,0,0,1996,47,5276,5276,北卡罗来纳州,North Carolina
3.21,ND,28,1141,0,0,0,341,8,1169,1169,北达科他州,North Dakota
3.21,NE,38,356,0,0,0,116,6,394,394,内布拉斯加州,Nebraska
3.21,NH,55,973,0,0,0,228,11,1970,1028,新罕布什尔州（新罕布夏州）,New Hampshire Hampshire
3.21,NJ,1327,294,0,16,5,30,437,1661,1621,新泽西州,New Jersey
3.21,NM,57,3771,0,0,0,0,14,3828,3828,新墨西哥州,New Mexico
3.21,NV,124,2384,0,2,1,392,15,2508,2508,内华达州,Nevada
3.21,NY,10356,35081,0,44,9,9756,3254,45437,45437,纽约州,New York
3.21,OH,247,140,0,3,2,0,78,387,387,俄亥俄州,Ohio
3.21,OK,53,560,0,1,0,22,4,757,613,俄克拉荷马州,Oklahoma
3.21,OR,114,2003,0,3,0,0,0,2550,2117,俄勒冈州,Oregon
3.21,PA,371,3766,0,2,1,1192,103,4137,4137,宾夕法尼亚州,Pennsylvania
3.21,RI,66,862,0,0,0,62,12,1218,928,罗得岛州（罗德岛州）,Rhode Island
3.21,SC,152,1255,0,1,0,422,71,1407,1407,南卡罗来纳州,South Carolina
3.21,SD,14,691,0,1,0,28,0,973,705,南达科他州,South Dakota
3.21,TN,371,3272,0,0,0,2709,143,3643,3643,田纳西州,Tennessee
3.21,TX,304,6218,0,5,0,1135,110,6522,6522,得克萨斯州,Texas
3.21,UT,136,2424,0,0,0,389,24,2560,2560,犹他州,Utah
3.21,VA,152,2638,0,2,0,427,38,2790,2790,弗吉尼亚州,Virginia
3.21,VT,29,779,0,2,0,0,0,808,808,佛蒙特州,Vermont
3.21,WA,2042,41936,0,111,7,2108,238,43978,43978,华盛顿州,Washington
3.21,WI,281,4628,0,4,1,1173,75,4909,4909,威斯康辛州（威斯康星州）,Wisconsin
3.21,WV,11,330,0,0,0,111,4,343,341,西弗吉尼亚州,Wst Virginia
3.21,WY,23,438,0,0,0,107,4,461,461,怀俄明州,Wyoming
3.22,AK,22,946,0,0,0,188,8,968,968,阿拉斯加州,Alaska
3.22,AL,138,1464,0,0,0,1436,14,1602,1602,阿拉巴马州,Alabama
3.22,AR,165,711,0,0,0,144,47,995,876,阿肯色州,Arkansas
3.22,AZ,152,282,0,2,1,42,48,521,434,亚利桑那州,Arizona
3.22,CA,1536,11304,0,27,3,55,257,12840,12840,加利福尼亚州,California
3.22,CO,475,4075,0,5,1,758,112,4550,4550,科罗拉多州,Colorado
3.22,CT,223,2877,0,5,1,771,29,3100,3100,康涅狄格州,Connecticut
3.22,DE,56,36,0,0,0,0,11,92,92,特拉华州,Delaware
3.22,FL,830,7990,0,13,1,1411,172,9783,8820,佛罗里达州,Florida
3.22,GA,600,3420,0,23,9,863,93,4020,4020,乔治亚州（佐治亚州）,Georgia
3.22,HI,48,263,0,0,0,139,11,311,311,夏威夷州,Hawaii
3.22,IA,90,1215,0,0,0,166,22,1305,1305,爱荷华州（艾奥瓦州）（衣阿华州）,Iowa
3.22,ID,42,1175,0,0,0,295,11,1217,1217,爱达荷州,Idaho
3.22,IL,1049,7271,0,9,3,1783,296,8320,8320,伊利诺斯州,Illinois
3.22,IN,201,1293,0,6,2,586,75,1494,1494,印第安纳州,Indiana
3.22,KS,64,417,0,2,0,0,9,481,481,堪萨斯州,Kansas
3.22,KY,99,1472,0,3,1,758,45,1571,1571,肯塔基州,Kentucky
3.22,LA,837,2661,0,20,4,481,257,3498,3498,路易斯安那州,Louisiana
3.22,MA,547,5476,0,11,4,677,121,6023,6023,马萨诸塞州（麻省、麻州）,Massachusetts
3.22,MD,244,94,0,3,1,0,54,338,338,马里兰州,Maryland
3.22,ME,89,2264,0,0,0,0,16,2353,2353,缅因州,Maine
3.22,MI,5098,3712,0,8,3,16,555,8810,8810,密歇根州（密执安州）,Michigan
3.22,MN,169,4511,0,1,0,559,31,4680,4680,明尼苏达州,Minnesota
3.22,MO,90,369,0,3,0,0,17,459,459,密苏里州,Missouri
3.22,MS,207,1114,0,1,0,419,67,1321,1321,密西西比州,Mississippi
3.22,MT,31,1146,0,0,0,0,11,1177,1177,蒙大拿州,Montana
3.22,NC,255,6183,0,0,0,1091,71,6438,6438,北卡罗来纳州,North Carolina
3.22,ND,28,1260,0,0,0,119,0,1288,1288,北达科他州,North Dakota
3.22,NE,48,356,0,0,0,0,10,404,404,内布拉斯加州,Nebraska
3.22,NH,65,1188,0,0,0,215,10,2212,1253,新罕布什尔州（新罕布夏州）,New Hampshire Hampshire
3.22,NJ,1914,327,0,20,4,33,587,2290,2241,新泽西州,New Jersey
3.22,NM,57,4722,0,0,0,951,0,4779,4779,新墨西哥州,New Mexico
3.22,NV,190,2448,0,2,0,64,66,2638,2638,内华达州,Nevada
3.22,NY,15168,46233,0,114,70,11152,4812,61401,61401,纽约州,New York
3.22,OH,351,140,0,3,0,0,104,491,491,俄亥俄州,Ohio
3.22,OK,67,669,0,2,1,109,14,838,736,俄克拉荷马州,Oklahoma
3.22,OR,161,2864,0,4,1,861,47,3025,3025,俄勒冈州,Oregon
3.22,PA,479,4964,0,2,0,1198,108,5443,5443,宾夕法尼亚州,Pennsylvania
3.22,RI,83,932,0,0,0,70,17,1231,1015,罗得岛州（罗德岛州）,Rhode Island
3.22,SC,195,1466,0,3,2,211,43,1661,1661,南卡罗来纳州,South Carolina
3.22,SD,21,740,0,1,0,49,7,1038,761,南达科他州,South Dakota
3.22,TN,505,3272,0,0,0,0,134,3777,3777,田纳西州,Tennessee
3.22,TX,334,8422,0,5,0,2204,30,8756,8756,得克萨斯州,Texas
3.22,UT,181,3508,0,1,1,1084,45,3689,3689,犹他州,Utah
3.22,VA,219,3118,0,3,1,480,67,3337,3337,弗吉尼亚州,Virginia
3.22,VT,52,1106,0,2,0,327,23,1158,1158,佛蒙特州,Vermont
3.22,WA,2284,43640,0,126,15,1704,242,45924,45924,华盛顿州,Washington
3.22,WI,385,6230,0,4,0,1602,104,6615,6615,威斯康辛州（威斯康星州）,Wisconsin
3.22,WV,12,385,0,0,0,55,1,398,397,西弗吉尼亚州,Wst Virginia
3.22,WY,24,438,0,0,0,0,1,462,462,怀俄明州,Wyoming
3.23,AK,22,946,0,0,0,0,0,968,968,阿拉斯加州,Alaska
3.23,AL,167,1665,0,0,0,201,29,1832,1832,阿拉巴马州,Alabama
3.23,AR,174,906,0,0,0,195,9,1080,1080,阿肯色州,Arkansas
3.23,AZ,265,309,0,2,0,27,113,580,574,亚利桑那州,Arizona
3.23,CA,1733,12567,0,27,0,1263,197,26400,14300,加利福尼亚州,California
3.23,CO,591,4845,0,6,1,770,116,5436,5436,科罗拉多州,Colorado
3.23,CT,415,4085,0,10,5,1208,192,4500,4500,康涅狄格州,Connecticut
3.23,DE,68,36,0,0,0,0,12,104,104,特拉华州,Delaware
3.23,FL,1171,11063,0,14,1,3073,341,13094,12234,佛罗里达州,Florida
3.23,GA,772,4297,0,25,2,877,172,5069,5069,乔治亚州（佐治亚州）,Georgia
3.23,HI,56,2955,0,0,0,2692,8,3011,3011,夏威夷州,Hawaii
3.23,IA,105,2043,0,0,0,828,15,2148,2148,爱荷华州（艾奥瓦州）（衣阿华州）,Iowa
3.23,ID,47,1309,0,0,0,134,5,1356,1356,爱达荷州,Idaho
3.23,IL,1273,8583,0,12,3,1312,224,9856,9856,伊利诺斯州,Illinois
3.23,IN,259,1701,0,7,1,408,58,1960,1960,印第安纳州,Indiana
3.23,KS,82,417,0,2,0,0,18,499,499,堪萨斯州,Kansas
3.23,KY,104,1762,0,3,0,290,5,1866,1866,肯塔基州,Kentucky
3.23,LA,1172,4776,0,34,14,2115,335,5948,5948,路易斯安那州,Louisiana
3.23,MA,678,8263,0,17,6,2787,131,8941,8941,马萨诸塞州（麻省、麻州）,Massachusetts
3.23,MD,288,94,0,3,0,0,44,382,382,马里兰州,Maryland
3.23,ME,107,2791,0,0,0,527,18,2898,2898,缅因州,Maine
3.23,MI,5789,4697,0,15,7,985,691,10486,10486,密歇根州（密执安州）,Michigan
3.23,MN,235,4511,0,1,0,0,66,4746,4746,明尼苏达州,Minnesota
3.23,MO,183,369,0,3,0,0,93,552,552,密苏里州,Missouri
3.23,MS,249,1143,0,1,0,29,42,1392,1392,密西西比州,Mississippi
3.23,MT,34,1146,0,0,0,0,3,1180,1180,蒙大拿州,Montana
3.23,NC,297,8141,0,0,0,1958,42,8438,8438,北卡罗来纳州,North Carolina
3.23,ND,30,1353,0,0,0,93,2,1383,1383,北达科他州,North Dakota
3.23,NE,50,356,0,0,0,0,2,406,406,内布拉斯加州,Nebraska
3.23,NH,78,1374,0,0,0,186,13,2341,1452,新罕布什尔州（新罕布夏州）,New Hampshire Hampshire
3.23,NJ,2844,359,0,27,7,32,930,3297,3203,新泽西州,New Jersey
3.23,NM,65,5321,0,0,0,599,8,5386,5386,新墨西哥州,New Mexico
3.23,NV,245,3490,0,4,2,1042,55,3735,3735,内华达州,Nevada
3.23,NY,20875,57414,0,114,0,11181,5707,78289,78289,纽约州,New York
3.23,OH,442,140,0,6,3,0,91,582,582,俄亥俄州,Ohio
3.23,OK,81,694,0,2,0,25,14,877,775,俄克拉荷马州,Oklahoma
3.23,OR,191,3649,0,5,1,785,30,3840,3840,俄勒冈州,Oregon
3.23,PA,644,6595,0,6,4,1631,165,7239,7239,宾夕法尼亚州,Pennsylvania
3.23,RI,106,1143,0,0,0,211,23,1465,1249,罗得岛州（罗德岛州）,Rhode Island
3.23,SC,298,1466,0,5,2,0,103,1764,1764,南卡罗来纳州,South Carolina
3.23,SD,28,762,0,1,0,22,7,1055,790,南达科他州,South Dakota
3.23,TN,615,3272,0,2,2,0,110,3887,3887,田纳西州,Tennessee
3.23,TX,352,9703,0,8,3,1281,18,10055,10055,得克萨斯州,Texas
3.23,UT,257,4790,0,1,0,1282,76,5047,5047,犹他州,Utah
3.23,VA,254,3443,0,6,3,325,35,3697,3697,弗吉尼亚州,Virginia
3.23,VT,75,1106,0,5,3,0,23,1181,1181,佛蒙特州,Vermont
3.23,WA,2496,48492,0,137,11,4852,212,50988,50988,华盛顿州,Washington
3.23,WI,416,7050,0,5,1,820,31,7466,7466,威斯康辛州（威斯康星州）,Wisconsin
3.23,WV,16,444,0,0,0,59,4,464,460,西弗吉尼亚州,Wst Virginia
3.23,WY,26,592,0,0,0,154,2,618,618,怀俄明州,Wyoming
3.24,AK,36,986,0,0,0,40,14,1022,1022,阿拉斯加州,Alaska
3.24,AL,215,2106,0,0,0,441,48,2321,2321,阿拉巴马州,Alabama
3.24,AR,218,947,0,0,0,41,44,1165,1165,阿肯色州,Arkansas
3.24,AZ,357,313,0,5,3,4,92,692,670,亚利桑那州,Arizona
3.24,CA,2102,13452,0,40,13,885,369,27654,15554,加利福尼亚州,California
3.24,CO,720,5504,0,7,1,659,129,6224,6224,科罗拉多州,Colorado
3.24,CT,618,4682,0,12,2,597,203,5300,5300,康涅狄格州,Connecticut
3.24,DE,91,36,0,0,0,0,23,127,127,特拉华州,Delaware
3.24,FL,1412,13127,0,18,4,2064,241,15547,14539,佛罗里达州,Florida
3.24,GA,1026,4458,0,32,7,161,254,5484,5484,乔治亚州（佐治亚州）,Georgia
3.24,HI,77,3589,0,0,0,634,21,3666,3666,夏威夷州,Hawaii
3.24,IA,124,2315,0,0,0,272,19,2439,2439,爱荷华州（艾奥瓦州）（衣阿华州）,Iowa
3.24,ID,50,1887,0,0,0,578,3,1937,1937,爱达荷州,Idaho
3.24,IL,1535,9934,0,16,4,1351,262,11469,11469,伊利诺斯州,Illinois
3.24,IN,365,2566,0,12,5,865,106,2931,2931,印第安纳州,Indiana
3.24,KS,98,2086,0,2,0,1669,16,2184,2184,堪萨斯州,Kansas
3.24,KY,124,1762,0,4,1,0,20,1886,1886,肯塔基州,Kentucky
3.24,LA,1388,7215,0,46,12,2439,216,8603,8603,路易斯安那州,Louisiana
3.24,MA,1060,12714,0,26,9,4451,382,13774,13774,马萨诸塞州（麻省、麻州）,Massachusetts
3.24,MD,349,94,0,3,0,0,61,443,443,马里兰州,Maryland
3.24,ME,125,3014,0,0,0,223,18,3139,3139,缅因州,Maine
3.24,MI,6441,5796,0,24,9,1099,652,12237,12237,密歇根州（密执安州）,Michigan
3.24,MN,262,5550,0,1,0,1039,27,5812,5812,明尼苏达州,Minnesota
3.24,MO,183,369,0,3,0,0,0,552,552,密苏里州,Missouri
3.24,MS,320,1552,0,1,0,409,71,1872,1872,密西西比州,Mississippi
3.24,MT,46,1643,0,0,0,497,12,1689,1689,蒙大拿州,Montana
3.24,NC,398,8141,0,0,0,0,101,8539,8539,北卡罗来纳州,North Carolina
3.24,ND,34,1454,0,0,0,101,4,1488,1488,北达科他州,North Dakota
3.24,NE,52,975,0,0,0,619,2,1027,1027,内布拉斯加州,Nebraska
3.24,NH,101,1447,0,1,1,73,23,2417,1548,新罕布什尔州（新罕布夏州）,New Hampshire Hampshire
3.24,NJ,3675,8325,0,44,17,7966,831,12045,12000,新泽西州,New Jersey
3.24,NM,83,5890,0,0,0,569,18,5973,5973,新墨西哥州,New Mexico
3.24,NV,278,3954,0,4,0,464,33,4232,4232,内华达州,Nevada
3.24,NY,25665,65605,0,210,96,8191,4790,91270,91270,纽约州,New York
3.24,OH,564,140,0,8,2,0,122,704,704,俄亥俄州,Ohio
3.24,OK,106,735,0,3,1,41,25,841,841,俄克拉荷马州,Oklahoma
3.24,OR,209,4350,0,8,3,701,18,4559,4559,俄勒冈州,Oregon
3.24,PA,851,8643,0,7,1,2048,207,9494,9494,宾夕法尼亚州,Pennsylvania
3.24,RI,124,1200,0,0,0,57,18,1401,1324,罗得岛州（罗德岛州）,Rhode Island
3.24,SC,298,2012,0,5,0,546,0,2310,2310,南卡罗来纳州,South Carolina
3.24,SD,30,790,0,1,0,28,2,1088,820,南达科他州,South Dakota
3.24,TN,667,10517,0,2,0,7245,52,11184,11184,田纳西州,Tennessee
3.24,TX,410,10757,0,9,1,1054,58,11167,11167,得克萨斯州,Texas
3.24,UT,299,5524,0,1,0,734,42,5823,5823,犹他州,Utah
3.24,VA,290,4180,0,7,1,737,36,4470,4470,弗吉尼亚州,Virginia
3.24,VT,95,1440,0,7,2,334,20,1535,1535,佛蒙特州,Vermont
3.24,WA,2877,53341,0,146,9,4849,381,56218,56218,华盛顿州,Washington
3.24,WI,457,8237,0,5,0,1187,41,8694,8694,威斯康辛州（威斯康星州）,Wisconsin
3.24,WV,20,610,0,0,0,166,4,630,630,西弗吉尼亚州,Wst Virginia
3.24,WY,29,710,0,0,0,118,3,739,739,怀俄明州,Wyoming
3.25,AK,42,1649,0,1,1,663,6,1691,1691,阿拉斯加州,Alaska
3.25,AL,283,2529,0,0,0,423,68,2812,2812,阿拉巴马州,Alabama
3.25,AR,280,1437,11,2,2,490,62,1717,1717,阿肯色州,Arkansas
3.25,AZ,450,323,0,6,1,10,93,826,773,亚利桑那州,Arizona
3.25,CA,2355,15921,0,53,13,2469,253,66876,18276,加利福尼亚州,California
3.25,CO,912,6789,0,11,4,1285,192,7701,7701,科罗拉多州,Colorado
3.25,CT,875,5023,0,19,7,341,257,5898,5898,康涅狄格州,Connecticut
3.25,DE,115,36,0,0,0,0,24,151,151,特拉华州,Delaware
3.25,FL,1682,15374,0,22,4,2247,270,18289,17056,佛罗里达州,Florida
3.25,GA,1247,4932,0,40,8,474,221,6179,6179,乔治亚州（佐治亚州）,Georgia
3.25,HI,90,4357,0,0,0,768,13,4447,4447,夏威夷州,Hawaii
3.25,IA,145,2578,0,1,1,263,21,2723,2723,爱荷华州（艾奥瓦州）（衣阿华州）,Iowa
3.25,ID,73,1887,0,0,0,0,23,1960,1960,爱达荷州,Idaho
3.25,IL,1865,12344,0,19,3,2410,330,14209,14209,伊利诺斯州,Illinois
3.25,IN,477,2879,0,14,2,313,112,3356,3356,印第安纳州,Indiana
3.25,KS,126,2360,0,3,1,274,28,2486,2486,堪萨斯州,Kansas
3.25,KY,157,2865,0,4,0,1103,33,3022,3022,肯塔基州,Kentucky
3.25,LA,1795,9656,0,65,19,2441,407,11451,11451,路易斯安那州,Louisiana
3.25,MA,1739,18079,0,33,7,5365,679,19818,19818,马萨诸塞州（麻省、麻州）,Massachusetts
3.25,MD,423,94,0,4,1,0,74,517,517,马里兰州,Maryland
3.25,ME,149,3177,7,0,0,163,24,3326,3326,缅因州,Maine
3.25,MI,7060,7537,0,43,19,1741,619,14597,14597,密歇根州（密执安州）,Michigan
3.25,MN,287,11188,122,1,0,5638,25,11475,11475,明尼苏达州,Minnesota
